CaseID,weight,tm_start,tm_finish,duration,Xspanish,Have children?,How many children?,child age,child gender,How many children under 6,ChildrenHH,parent: sleep quality,child: sleep quality,parent: imp_mood,parent: imp_health,parent: imp_performance,child: imp_mood,child: imp_health,child: imp_performance,child: imp_behavior,necessary hours of sleep,parent: oft_bath,parent: oft_music,parent: oft_alcohol,parent: oft_read,parent: oft_yoga,parent: oft_TV,parent: oft_online,parent: oft_over-counter meds,parent: oft_prescription meds,child: oft_bath,child: oft_music,child: oft_read,child: oft_yoga,child: oft_TV,child: oft_online,child: oft_meds,bedtime: school,AM or PM,wake-up: school,AM or PM,bedtime: non-school,AM or PM,wake-up: non-school,AM or PM,actual bedtime: school,actual bedtime: non-school,sleep_hours: school,sleep_hours: nonschool,sleep arrangement,wake-up at night,sleep in school,parent: BR_TV,parent: BR_computer,parent: BR_tablet,parent: BR_cellphone,parent: BR_game,parent: BR_MP3,parent: off_TV,parent: off_computer,parent: off_tablet,parent: off_cell,parent: off_game,parent: off_mp3,child: BR_TV,child: BR_computer,child: BR_tablet,child: BR_cell,child: BR_game,child: BR_MP3,child: off_TV,child: off_computer,child: off_tablet,child: off_cell,child: off_game,child: off_mp3,parent: difficult_evening,parent: difficult_pets,parent: difficult_in-noise,parent: difficult_out-noise,parent: difficult_temperature,parent: difficult_light,diffTVpar,diffcomppar,difftabletpar,diffcellpar,diffvideopar,diffmp3par,diffHWchild,diffeveningchild,diffpetschild,diffinnoisechild,diffoutnoisechild,difftempchild,difflightchild,diffTVchild,diffcompchild,difftabletchild,diffcellchild,diffvideochild,diffmp3child,parent: texts/emails,child: texts/emails,parent: regular meal time,parent: regular bedtime,parent: regular wake-up time,child: reg breakfast time,child: reg evening meal time,child: regular bedtime,child: reg wake-up time,rules_bedtime,rules_TV,rules_caffeine,rules_phone,rules_computer/tablet,rules_games,impact_performance,impact_mood,impact_behavior,impact_quality of life,marital status
165,0.6092,12/13/13 2:42,12/13/13 2:50,7,1,1,2,8,2,0,2,2,2,2,2,2,2,2,2,2,10,3,3,4,3,4,1,2,2,4,3,3,3,3,3,3,3,9,2,7,1,9,2,8,1,10,11,9,9,3,1,1,1,2,2,2,2,1,1,#NULL!,#NULL!,#NULL!,#NULL!,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,3,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,2,1,1,2,2,1,2,1,1,1,1,1,1,2,2,2,2,1
175,0.9726,12/13/13 2:58,12/13/13 23:21,1222,1,1,2,8,1,0,2,4,2,2,2,2,2,2,2,2,9,2,2,3,2,3,2,2,2,3,2,1,2,4,3,4,4,9,2,8,1,10,2,8,1,11,10,9,9,3,2,1,2,2,1,2,2,1,#NULL!,#NULL!,2,#NULL!,#NULL!,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,2,3,4,4,4,3,#NULL!,#NULL!,4,#NULL!,#NULL!,4,4,3,3,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,3,4,1,2,1,1,1,1,1,2,2,1,1,1,2,2,2,2,2,1
200,0.8582,12/13/13 3:56,12/13/13 4:05,8,1,1,4,7,1,0,4,3,2,1,1,1,1,1,1,1,10,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,4,9,2,7,1,10,2,8,1,10,10,9,9,2,1,1,2,2,2,1,2,1,#NULL!,#NULL!,#NULL!,2,#NULL!,2,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,2,4,4,4,4,4,#NULL!,#NULL!,#NULL!,4,#NULL!,4,3,3,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,1,2,2,2,1,2,2,2,1,1,1,1,1,3,3,3,3,1
203,1.4163,12/13/13 4:03,12/13/13 4:11,8,1,1,2,11,1,1,3,3,2,2,1,1,1,1,1,2,8,4,2,3,2,4,2,2,3,4,4,3,3,4,4,4,4,9,2,7,1,11,2,9,1,10,10,9,9,2,2,1,1,2,2,1,1,1,1,#NULL!,#NULL!,1,1,1,1,2,2,1,1,1,1,#NULL!,#NULL!,1,1,1,4,4,4,4,2,4,4,#NULL!,#NULL!,4,4,4,4,4,3,4,4,4,4,4,#NULL!,#NULL!,4,4,4,4,4,2,1,1,2,2,2,2,2,4,2,4,2,2,3,2,3,3,1
217,0.3837,12/13/13 4:58,12/13/13 5:06,8,1,1,2,6,1,1,3,1,1,1,2,2,2,1,1,1,9,2,3,4,3,4,3,4,3,3,1,1,3,4,4,4,4,9,2,7,1,9,2,7,1,10,10,9,9,2,1,1,1,2,1,1,2,1,1,#NULL!,1,1,#NULL!,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,4,4,4,4,4,4,#NULL!,4,3,#NULL!,4,4,3,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,3,1,1,1,1,1,2,4,4,4,4,4,1,2,1,2,1
219,2.7460,12/13/13 5:03,12/13/13 5:09,5,1,1,1,8,2,1,2,2,2,1,1,1,1,1,1,1,9,4,4,4,2,4,1,2,4,4,4,4,4,4,2,3,4,9,2,7,1,11,2,9,1,10,10,9,9,2,2,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,3,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,3,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,2,2,2,2,2,2,2,2,2,1,4,4,4,2,2,2,2,1
226,0.8148,12/13/13 5:29,12/13/13 5:37,8,1,1,2,8,1,1,3,3,2,2,2,2,2,2,2,2,10,3,3,3,3,3,3,3,3,4,2,1,2,4,2,2,4,9,2,7,1,10,2,8,1,10,10,9,9,3,2,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,2,2,2,2,1,1,#NULL!,#NULL!,#NULL!,#NULL!,1,3,2,2,4,2,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,3,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,1,1,1,1,1,1,1,3,3,3,3,3,3,2,1,2,2,1
270,0.6655,12/13/13 13:34,12/13/13 13:41,7,1,1,2,8,1,0,2,2,2,2,2,2,2,2,2,2,8,1,1,3,2,2,2,3,2,3,1,1,2,2,2,3,3,9,2,6,1,10,2,8,1,9,10,9,9,3,3,1,1,2,2,1,2,2,1,#NULL!,#NULL!,2,#NULL!,#NULL!,1,2,2,2,1,2,1,#NULL!,#NULL!,#NULL!,1,#NULL!,2,3,4,4,4,4,4,#NULL!,#NULL!,4,#NULL!,#NULL!,2,3,3,4,4,4,4,4,#NULL!,#NULL!,#NULL!,4,#NULL!,4,4,1,1,1,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1
289,1.2437,12/13/13 14:38,12/13/13 14:49,10,1,1,2,11,2,0,2,3,1,1,1,1,1,1,1,1,8,3,3,4,3,4,1,2,3,4,3,4,2,4,4,4,4,8,2,6,1,9,2,7,1,10,10,9,9,3,1,1,1,2,2,1,2,1,1,#NULL!,#NULL!,2,#NULL!,1,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,3,4,4,#NULL!,#NULL!,4,#NULL!,4,4,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,2,2,1,1,2,2,1,1,2,1,1,-1,2,2,2,2,1
296,0.6418,12/13/13 14:56,12/13/13 16:09,73,1,1,2,11,1,0,2,1,1,2,1,2,1,2,2,1,9,3,4,4,2,4,4,4,4,4,2,3,2,4,4,4,4,9,2,7,1,10,2,7,1,10,9,9,9,3,1,1,2,2,2,1,2,2,#NULL!,#NULL!,#NULL!,2,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,4,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,2,1,1,1,2,1,1,2,2,1,1,1,1,3,2,1,1,6
301,0.2018,12/13/13 15:40,12/13/13 15:53,12,1,1,1,7,1,2,3,2,2,2,1,1,2,1,1,2,9,3,4,4,1,4,2,4,4,4,2,4,3,4,1,4,4,9,2,7,1,10,2,7,1,10,9,9,9,3,1,2,1,2,1,1,2,2,2,#NULL!,1,2,#NULL!,#NULL!,1,2,1,2,1,2,2,#NULL!,2,#NULL!,1,#NULL!,4,4,4,4,4,4,3,#NULL!,4,4,#NULL!,#NULL!,4,4,4,4,4,4,4,4,#NULL!,4,#NULL!,4,#NULL!,4,4,1,1,1,1,1,1,1,3,4,2,4,4,2,1,2,2,2,1
310,0.7525,12/13/13 16:12,12/13/13 16:20,8,1,1,2,12,1,0,2,4,1,1,2,1,2,2,2,3,9,1,3,4,3,4,4,3,4,3,2,4,4,4,4,4,4,9,2,6,1,9,2,7,1,9,10,9,9,3,1,1,2,2,1,1,2,1,#NULL!,#NULL!,2,2,#NULL!,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,3,4,1,4,2,2,#NULL!,#NULL!,4,4,#NULL!,4,3,3,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,3,4,1,1,1,2,1,1,2,2,1,2,1,1,1,3,2,2,1,1
313,0.2085,12/13/13 16:27,12/14/13 1:57,570,1,1,1,15,1,0,1,3,2,1,1,1,1,1,1,1,9,4,4,4,2,4,4,4,2,4,4,2,2,4,4,4,4,10,2,7,1,11,2,8,1,9,9,9,9,2,1,1,2,2,2,1,2,2,#NULL!,#NULL!,#NULL!,2,#NULL!,#NULL!,2,2,2,1,2,2,#NULL!,#NULL!,#NULL!,2,#NULL!,#NULL!,4,3,2,4,4,4,#NULL!,#NULL!,#NULL!,4,#NULL!,#NULL!,3,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,4,#NULL!,#NULL!,4,4,1,1,2,1,1,2,2,2,2,4,3,1,1,-1,-1,-1,-1,1
315,0.6026,12/13/13 16:37,12/13/13 16:41,4,1,1,1,9,1,0,1,3,2,1,1,1,1,1,1,1,10,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,2,6,1,8,2,7,1,10,11,9,9,3,1,1,2,1,2,2,2,2,#NULL!,1,#NULL!,#NULL!,#NULL!,#NULL!,2,1,2,2,2,2,#NULL!,1,#NULL!,#NULL!,#NULL!,#NULL!,2,4,4,4,4,4,#NULL!,4,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,4,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
327,0.5758,12/13/13 18:17,12/13/13 18:28,11,1,1,1,8,1,1,2,2,1,3,2,3,2,1,2,2,10,4,4,2,2,4,4,4,4,4,4,4,2,4,2,4,4,8,2,6,1,10,2,9,1,10,11,9,9,2,1,1,2,2,2,1,2,2,#NULL!,#NULL!,#NULL!,2,#NULL!,#NULL!,1,2,2,2,1,2,2,#NULL!,#NULL!,#NULL!,1,#NULL!,4,4,4,4,3,4,#NULL!,#NULL!,#NULL!,4,#NULL!,#NULL!,4,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,4,#NULL!,4,4,1,2,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,1
347,2.0880,12/13/13 20:42,12/13/13 20:51,9,1,1,2,8,1,0,2,2,2,2,2,2,2,2,2,2,9,2,3,4,3,4,2,3,4,4,2,3,2,4,2,3,4,9,2,6,1,10,2,9,1,9,11,9,9,3,1,1,1,2,1,2,2,2,1,#NULL!,1,#NULL!,#NULL!,#NULL!,1,2,2,2,1,2,2,#NULL!,#NULL!,#NULL!,1,#NULL!,4,4,4,4,2,4,4,#NULL!,4,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,4,#NULL!,4,4,2,2,2,1,2,1,1,2,1,2,2,2,2,3,2,2,2,1
356,1.7090,12/13/13 21:23,12/13/13 21:31,7,1,1,2,9,1,0,2,3,1,1,1,1,1,1,1,1,9,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,10,2,8,1,#NULL!,10,9,9,3,1,1,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,4,4,4,-1,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,1
360,0.4807,12/13/13 21:51,12/13/13 21:56,5,1,1,2,13,2,0,2,1,1,3,2,3,1,1,1,1,10,3,4,4,3,4,2,3,3,4,3,2,2,4,3,3,4,9,2,7,1,10,2,8,1,10,10,9,9,3,1,1,1,2,1,2,2,2,1,#NULL!,2,#NULL!,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,3,4,4,4,4,#NULL!,4,#NULL!,#NULL!,#NULL!,4,4,4,3,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,1,1,1,1,1,1,2,4,4,4,4,4,3,2,2,3,1
369,0.4028,12/13/13 22:56,12/13/13 23:03,6,1,1,1,6,2,2,3,2,1,2,2,2,1,2,1,1,9,3,2,3,1,4,1,4,4,4,4,1,4,4,4,4,4,8,2,6,1,9,2,7,1,10,10,9,9,2,1,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,3,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,3,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,2,2,2,2,2,2,1,2,1,4,1,1,1,2,1,1,1,1
381,0.6830,12/14/13 0:37,12/14/13 0:46,8,1,1,1,15,2,0,1,3,1,1,1,1,1,1,1,1,9,3,3,3,2,4,2,4,4,4,2,1,3,4,4,4,4,9,2,6,1,11,2,10,1,9,11,9,9,3,1,1,1,2,2,1,2,1,2,#NULL!,#NULL!,2,#NULL!,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,3,4,4,4,4,4,4,#NULL!,#NULL!,4,#NULL!,4,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,1,1,1,2,1,2,2,4,4,4,1,1,1,2,2,2,2,3
406,1.0598,12/14/13 3:18,12/14/13 3:29,11,1,1,2,6,2,1,3,3,1,1,1,1,1,1,1,1,9,1,2,4,1,4,3,3,4,4,2,2,2,4,4,4,4,9,2,8,1,10,2,9,1,11,11,9,9,3,1,1,2,1,2,1,2,2,#NULL!,1,#NULL!,2,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,4,2,4,4,4,#NULL!,4,#NULL!,4,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1
439,0.4564,12/14/13 12:18,12/21/13 11:55,10056,1,1,2,8,2,2,4,2,2,2,2,3,2,2,1,2,10,4,4,4,1,4,2,2,4,4,4,3,2,4,4,4,4,9,2,8,1,9,2,9,1,11,12,9,9,3,1,1,2,2,1,2,2,2,#NULL!,#NULL!,1,#NULL!,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,4,3,4,4,4,#NULL!,#NULL!,4,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,1,2,1,1,1,2,1,1,1,1,1,1,2,2,3,2,1
446,2.3353,12/14/13 13:48,12/14/13 14:03,14,1,1,1,6,2,2,3,3,1,3,3,3,2,2,2,2,9,3,4,4,3,4,2,4,4,4,2,4,3,4,3,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,9,9,2,2,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,2,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,2,2,2,2,2,2,2,3,2,2,1,1,1,3,2,2,2,1
471,3.9106,12/14/13 19:30,12/14/13 19:51,20,1,1,4,12,2,0,4,3,1,2,1,1,2,1,1,2,9,3,3,4,2,4,2,2,4,4,3,3,2,4,4,4,4,9,2,7,1,10,2,8,1,10,10,9,9,2,1,1,1,1,1,2,2,1,1,1,1,#NULL!,#NULL!,1,2,2,1,2,2,1,#NULL!,#NULL!,1,#NULL!,#NULL!,1,4,4,1,4,4,4,4,4,4,#NULL!,#NULL!,4,4,4,4,4,4,4,4,#NULL!,#NULL!,4,#NULL!,#NULL!,4,4,4,2,2,2,2,2,2,2,2,2,1,1,2,1,2,2,2,2,1
483,0.5019,12/14/13 21:11,12/14/13 21:19,8,1,1,1,6,2,1,2,1,2,1,2,2,2,2,1,2,10,3,3,3,2,4,1,3,2,4,2,3,1,4,3,4,4,9,2,7,1,10,2,8,1,10,10,9,9,2,2,1,1,2,2,1,2,2,2,#NULL!,#NULL!,2,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,#NULL!,4,#NULL!,#NULL!,4,4,4,3,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,1,1,1,-1,2,2,2,4,1,4,4,4,3,1,1,2,1
498,2.2178,12/15/13 0:12,12/15/13 0:27,15,1,1,2,9,1,0,2,2,2,1,1,1,1,1,1,1,10,2,4,4,2,4,1,4,4,4,2,4,4,4,2,4,4,8,2,7,1,10,2,9,1,11,11,9,9,1,2,1,1,2,2,1,2,2,2,#NULL!,#NULL!,2,#NULL!,#NULL!,1,2,2,2,1,2,1,#NULL!,#NULL!,#NULL!,1,#NULL!,3,4,4,4,4,4,4,#NULL!,#NULL!,4,#NULL!,#NULL!,4,3,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,4,#NULL!,4,4,1,1,2,1,1,1,3,2,2,3,1,1,2,2,2,2,2,1
512,0.7508,12/15/13 3:15,12/15/13 3:22,7,1,1,2,10,1,0,2,2,2,1,2,1,2,2,1,1,9,4,4,4,3,4,2,2,4,4,3,4,4,4,2,4,4,9,2,6,1,10,2,7,1,9,9,9,9,3,1,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,2,2,2,1,2,2,2,4,1,4,4,4,2,1,2,2,1
527,0.7230,12/15/13 16:26,12/15/13 16:34,7,1,1,2,10,2,0,2,3,1,3,2,3,2,2,2,2,9,2,2,3,3,-1,1,3,4,4,1,2,2,4,2,3,4,8,2,6,1,9,2,8,1,10,11,9,9,3,2,1,1,2,1,1,2,1,2,#NULL!,1,1,#NULL!,1,2,2,1,2,2,1,#NULL!,#NULL!,1,#NULL!,#NULL!,1,4,4,4,4,4,4,4,#NULL!,4,4,#NULL!,4,4,3,4,3,4,4,4,#NULL!,#NULL!,4,#NULL!,#NULL!,4,4,4,2,1,1,1,2,1,2,2,2,2,1,1,1,2,1,2,2,1
539,2.3649,12/15/13 21:38,12/15/13 21:53,14,1,1,1,13,2,2,3,2,2,2,2,1,2,2,2,2,8,2,3,4,3,4,1,2,4,4,4,2,2,4,2,2,4,8,2,5,1,11,2,8,1,9,9,9,9,3,1,1,2,1,1,1,2,2,#NULL!,1,1,2,#NULL!,#NULL!,1,1,1,1,1,2,1,1,1,1,1,#NULL!,3,4,4,4,4,4,#NULL!,4,4,4,#NULL!,#NULL!,4,4,4,4,4,-1,4,4,4,4,4,4,#NULL!,2,4,1,2,2,1,1,1,1,4,3,2,1,1,1,3,3,3,3,1
544,0.3623,12/15/13 23:45,12/15/13 23:51,5,1,1,1,15,2,1,2,2,2,1,1,1,1,1,1,1,9,3,3,4,2,4,2,4,4,4,3,2,1,4,3,4,4,8,2,6,1,11,2,9,1,10,10,9,9,3,2,1,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,3,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,3,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,3,2,2,1,3,2,2,1,2,2,2,2,2,1,1,1,1,1
547,0.8169,12/16/13 0:57,12/16/13 1:19,21,1,1,2,8,1,1,3,2,1,2,2,2,1,1,2,3,10,4,3,4,2,3,3,2,3,4,4,4,2,4,4,4,4,8,2,7,1,9,2,7,1,11,10,9,9,3,2,1,2,2,1,2,2,2,#NULL!,#NULL!,1,#NULL!,#NULL!,#NULL!,2,1,2,2,2,2,#NULL!,1,#NULL!,#NULL!,#NULL!,#NULL!,2,4,4,4,4,4,#NULL!,#NULL!,4,#NULL!,#NULL!,#NULL!,4,4,4,3,4,4,4,#NULL!,4,#NULL!,#NULL!,#NULL!,#NULL!,4,4,3,1,1,1,1,1,1,1,4,1,4,1,1,3,1,2,3,1
559,2.1353,12/16/13 6:57,12/16/13 7:03,5,1,1,4,12,1,0,4,2,2,3,2,3,3,2,3,3,8,4,1,4,4,4,4,4,3,4,4,1,2,4,4,4,4,10,2,8,1,11,2,8,1,10,9,9,9,3,1,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,2,2,1,1,#NULL!,#NULL!,#NULL!,#NULL!,1,2,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,1,2,2,2,2,2,2,2,1,2,4,4,2,2,2,2,2,1
566,0.3400,12/16/13 13:54,12/16/13 14:05,10,1,1,2,9,2,3,5,2,1,1,1,1,1,1,1,1,9,3,4,4,2,2,2,4,4,4,2,3,1,4,4,3,4,9,2,7,1,9,2,8,1,10,11,9,9,2,3,1,2,2,1,2,2,2,#NULL!,#NULL!,1,#NULL!,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,4,2,4,2,2,#NULL!,#NULL!,3,#NULL!,#NULL!,#NULL!,4,2,4,3,4,2,3,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,1,1,1,1,1,1,1,2,1,4,4,4,4,2,2,2,2,1
604,0.4316,12/17/13 2:00,12/17/13 2:14,14,1,1,1,6,1,1,2,2,1,2,2,2,2,2,2,3,8,4,3,4,3,4,1,3,4,4,4,4,2,4,3,4,4,8,2,6,1,8,2,6,1,10,10,9,9,3,2,1,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,2,2,2,2,2,2,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,4,2,2,2,1,2,1,1,2,2,2,2,2,2,3,2,3,3,1
623,1.3355,12/17/13 18:58,12/17/13 19:08,9,1,1,3,14,1,1,4,3,2,1,1,1,1,1,1,1,10,2,3,4,2,2,3,2,4,4,2,1,1,3,3,4,4,10,2,8,1,12,1,10,1,10,10,9,9,3,2,1,2,2,1,2,2,2,#NULL!,#NULL!,2,#NULL!,#NULL!,#NULL!,2,1,2,2,2,1,#NULL!,1,#NULL!,#NULL!,#NULL!,2,4,3,2,4,3,2,#NULL!,#NULL!,1,#NULL!,#NULL!,#NULL!,3,4,4,4,4,4,4,#NULL!,2,#NULL!,#NULL!,#NULL!,4,3,4,1,1,2,3,1,2,2,2,2,1,2,2,2,2,2,2,2,1
647,0.9755,12/17/13 22:26,12/17/13 22:37,10,1,1,1,6,1,0,1,3,1,3,3,3,3,3,3,3,9,2,4,4,4,4,1,1,4,1,1,4,1,4,4,2,4,9,2,7,1,9,2,8,1,10,11,9,9,3,1,1,1,2,1,1,2,2,1,#NULL!,1,2,#NULL!,#NULL!,2,2,1,2,2,2,#NULL!,#NULL!,1,#NULL!,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,4,4,#NULL!,#NULL!,4,4,4,4,4,4,4,#NULL!,#NULL!,4,#NULL!,#NULL!,#NULL!,3,4,1,1,1,1,1,1,1,4,4,2,4,2,2,3,3,3,3,1
650,1.8427,12/17/13 22:38,12/17/13 22:48,10,1,1,4,8,1,0,4,3,2,1,1,1,1,1,1,1,9,1,3,4,1,4,4,4,3,4,1,3,-1,4,3,4,4,8,2,6,1,10,2,9,1,10,11,9,9,2,1,1,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,2,2,2,2,2,1,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,1,4,1,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,1,4,1,4,4,4,4,#NULL!,#NULL!,#NULL!,#NULL!,#NULL!,4,-1,1,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,1,1
653,1.0452,12/17/13 22:56,12/17/13 23:04,8,1,1,2,10,2,0,2,3,2,2,1,1,1,1,2,1,9,4,4,2,3,4,1,4,4,4,2,2,2,4,2,4,4,2,1,12,2,2,1,12,2,10,10,9,9,2,1,1,1,2,1,1,2,1,2,#NULL!,1,1,#NULL!,1,1,2,1,2,2,1,2,#NULL!,1,#NULL!,#NULL!,1,2,4,1,4,4,4,4,#NULL!,4,4,#NULL!,4,4,4,2,2,4,4,4,4,#NULL!,3,#NULL!,#NULL!,4,2,4,3,3,3,3,3,3,3,4,3,1,1,3,2,2,1,1,1,1
